,ghi,dni,dhi
2020-05-21 14:50:00-06:00,879.8821486438351,747.5479329803662,217.8044403847622
2020-05-21 14:55:00-06:00,871.0877187877124,748.5427220479843,213.8881691175086
2020-05-21 15:00:00-06:00,861.92632859728,749.5108808008922,209.88520999800858
2020-05-21 15:05:00-06:00,852.4026158799015,750.4425858361664,205.80609426711374
2020-05-21 15:10:00-06:00,842.5214111809491,751.3275344628458,201.6614354528582
2020-05-21 15:15:00-06:00,832.2877410968725,752.1549321307497,197.46189032083112
2020-05-21 15:20:00-06:00,821.7068180969509,752.9134788239799,193.21811417600668
2020-05-21 15:25:00-06:00,810.7840507782865,753.5913512354707,188.94072473183735
2020-05-21 15:30:00-06:00,799.5250318978683,754.1761836867884,184.64025732170433
2020-05-21 15:35:00-06:00,787.935549592335,754.6550440957859,180.32712986044294
2020-05-21 15:40:00-06:00,776.021574954178,755.0144072830033,176.01159948844713
2020-05-21 15:45:00-06:00,763.789274293655,755.2401224664877,171.70372959411498
2020-05-21 15:50:00-06:00,751.2449981074672,755.3173761217074,167.4133496254093
2020-05-21 15:55:00-06:00,738.3952859797438,755.2306476941078,163.15002251831834
2020-05-21 16:00:00-06:00,725.2468725348411,754.9636578655255,158.92301433527007
2020-05-21 16:05:00-06:00,711.8066762173668,754.4993071384341,154.74126099694706
2020-05-21 16:10:00-06:00,698.0818147499633,753.8196033652464,150.6133470156634
2020-05-21 16:15:00-06:00,684.079592552351,752.9055742330884,146.5474796243268
2020-05-21 16:20:00-06:00,669.8075178614225,751.7371630738432,142.55147748671573
2020-05-21 16:25:00-06:00,655.2732907696026,750.293099961567,138.63275808056812
2020-05-21 16:30:00-06:00,640.4848223616535,748.5507450499956,134.7983437045914
2020-05-21 16:35:00-06:00,625.450225884477,746.4858893969825,131.05487311132856
2020-05-21 16:40:00-06:00,610.1778282603578,744.0725032014736,127.40863733229094
2020-05-21 16:45:00-06:00,594.6761833822435,741.2824099791272,123.86564166588886
2020-05-21 16:50:00-06:00,578.9540662213244,738.0848524694661,120.4317001024067
2020-05-21 16:55:00-06:00,563.0204996727648,734.445915840477,117.1125895318238
2020-05-21 17:00:00-06:00,546.8847499570315,730.3277336281928,113.91427055848504
2020-05-21 17:05:00-06:00,530.5563583903489,725.6874007639196,110.84321881647179
2020-05-21 17:10:00-06:00,514.0451416309943,720.4754531108152,107.90689041619078
2020-05-21 17:15:00-06:00,497.3612301699312,714.6337643044893,105.11438040193696
2020-05-21 17:20:00-06:00,480.5150779659948,708.0926339116568,102.4773063826857
2020-05-21 17:25:00-06:00,463.51749898693197,700.76686692429,100.01095034759112
2020-05-21 17:30:00-06:00,446.37971007640334,692.5507160094419,97.7356018771838
2020-05-21 17:35:00-06:00,429.11335806367117,683.3119066073161,95.67785584982681
2020-05-21 17:40:00-06:00,411.7305899927474,672.8859738646283,93.87119670052283
2020-05-21 17:45:00-06:00,394.2440971646009,661.0743695801956,92.35428849153146
2020-05-21 17:50:00-06:00,376.66720939517006,647.6548149147359,91.16367598693836
2020-05-21 17:55:00-06:00,359.01396813637876,632.4221335739061,90.31449477891215
2020-05-21 18:00:00-06:00,341.29925727554865,615.2957396392483,89.75789504259365
2020-05-21 18:05:00-06:00,323.53892364379095,596.5578104717739,89.29764323968169
2020-05-21 18:10:00-06:00,305.74995267154657,577.3183232641865,88.44479834843838
2020-05-21 18:15:00-06:00,287.9506839827912,559.727439525002,86.40944547810437
2020-05-21 18:20:00-06:00,270.1610537488973,540.7642587418692,84.32182675733543
2020-05-21 18:25:00-06:00,252.40293763630189,520.0468615823478,82.25282991968274
2020-05-21 18:30:00-06:00,234.70053906338646,497.4277721368241,80.17761889031914
2020-05-21 18:35:00-06:00,217.0809237482389,472.7531924914924,78.06631743191699
2020-05-21 18:40:00-06:00,199.5746573134151,445.86646029449423,75.88324815346434
2020-05-21 18:45:00-06:00,182.21666573620197,416.61417646610255,73.58604640626693
2020-05-21 18:50:00-06:00,165.0473041324024,384.85645501894396,71.12462967646466
2020-05-21 18:55:00-06:00,148.1137711504403,350.48377654326845,68.44005487947406
2020-05-21 19:00:00-06:00,131.4719484109456,313.4439496341595,65.46339214974557
2020-05-21 19:05:00-06:00,115.18877725745376,273.7838126492597,62.115018040819734
2020-05-21 19:10:00-06:00,99.3453962799263,231.71038340538772,58.30541484223252
2020-05-21 19:15:00-06:00,84.04116193297679,187.67028876951025,53.94005911183447
2020-05-21 19:20:00-06:00,69.39879522661103,142.4235199165276,48.934148527184504
2020-05-21 19:25:00-06:00,55.570618980481974,97.01769563728675,43.24831299430204
2020-05-21 19:30:00-06:00,42.745522252536055,52.40279553675871,36.96191990590788
2020-05-21 19:35:00-06:00,31.154937443027972,8.157733824168345,30.38999925528611
2020-05-21 19:40:00-06:00,21.073306921964978,0.0,21.073306921964978
2020-05-21 19:45:00-06:00,12.802234207009974,0.0,12.802234207009974
2020-05-21 19:50:00-06:00,6.616797763645961,0.0,6.616797763645961
2020-05-21 19:55:00-06:00,2.6437514480941364,0.0,2.6437514480941364
2020-05-21 20:00:00-06:00,0.6726502437968536,0.0,0.6726502437968536
2020-05-21 20:05:00-06:00,0.05285106794883222,0.0,0.05285106794883222
2020-05-21 20:10:00-06:00,0.0,0.0,0.0
2020-05-21 20:15:00-06:00,0.0,0.0,0.0
2020-05-21 20:20:00-06:00,0.0,0.0,0.0
2020-05-21 20:25:00-06:00,0.0,0.0,0.0
2020-05-21 20:30:00-06:00,0.0,0.0,0.0
2020-05-21 20:35:00-06:00,0.0,0.0,0.0
2020-05-21 20:40:00-06:00,0.0,0.0,0.0
2020-05-21 20:45:00-06:00,0.0,0.0,0.0
2020-05-21 20:50:00-06:00,0.0,0.0,0.0
2020-05-21 20:55:00-06:00,0.0,0.0,0.0
2020-05-21 21:00:00-06:00,0.0,0.0,0.0
2020-05-21 21:05:00-06:00,0.0,0.0,0.0
2020-05-21 21:10:00-06:00,0.0,0.0,0.0
2020-05-21 21:15:00-06:00,0.0,0.0,0.0
2020-05-21 21:20:00-06:00,0.0,0.0,0.0
2020-05-21 21:25:00-06:00,0.0,0.0,0.0
2020-05-21 21:30:00-06:00,0.0,0.0,0.0
2020-05-21 21:35:00-06:00,0.0,0.0,0.0
2020-05-21 21:40:00-06:00,0.0,0.0,0.0
2020-05-21 21:45:00-06:00,0.0,0.0,0.0
2020-05-21 21:50:00-06:00,0.0,0.0,0.0
2020-05-21 21:55:00-06:00,0.0,0.0,0.0
2020-05-21 22:00:00-06:00,0.0,0.0,0.0
2020-05-21 22:05:00-06:00,0.0,0.0,0.0
2020-05-21 22:10:00-06:00,0.0,0.0,0.0
2020-05-21 22:15:00-06:00,0.0,0.0,0.0
2020-05-21 22:20:00-06:00,0.0,0.0,0.0
2020-05-21 22:25:00-06:00,0.0,0.0,0.0
2020-05-21 22:30:00-06:00,0.0,0.0,0.0
2020-05-21 22:35:00-06:00,0.0,0.0,0.0
2020-05-21 22:40:00-06:00,0.0,0.0,0.0
2020-05-21 22:45:00-06:00,0.0,0.0,0.0
2020-05-21 22:50:00-06:00,0.0,0.0,0.0
2020-05-21 22:55:00-06:00,0.0,0.0,0.0
2020-05-21 23:00:00-06:00,0.0,0.0,0.0
2020-05-21 23:05:00-06:00,0.0,0.0,0.0
2020-05-21 23:10:00-06:00,0.0,0.0,0.0
2020-05-21 23:15:00-06:00,0.0,0.0,0.0
2020-05-21 23:20:00-06:00,0.0,0.0,0.0
2020-05-21 23:25:00-06:00,0.0,0.0,0.0
2020-05-21 23:30:00-06:00,0.0,0.0,0.0
2020-05-21 23:35:00-06:00,0.0,0.0,0.0
2020-05-21 23:40:00-06:00,0.0,0.0,0.0
2020-05-21 23:45:00-06:00,0.0,0.0,0.0
2020-05-21 23:50:00-06:00,0.0,0.0,0.0
2020-05-21 23:55:00-06:00,0.0,0.0,0.0
2020-05-22 00:00:00-06:00,0.0,0.0,0.0
2020-05-22 00:05:00-06:00,0.0,0.0,0.0
2020-05-22 00:10:00-06:00,0.0,0.0,0.0
2020-05-22 00:15:00-06:00,0.0,0.0,0.0
2020-05-22 00:20:00-06:00,0.0,0.0,0.0
2020-05-22 00:25:00-06:00,0.0,0.0,0.0
2020-05-22 00:30:00-06:00,0.0,0.0,0.0
2020-05-22 00:35:00-06:00,0.0,0.0,0.0
2020-05-22 00:40:00-06:00,0.0,0.0,0.0
2020-05-22 00:45:00-06:00,0.0,0.0,0.0
2020-05-22 00:50:00-06:00,0.0,0.0,0.0
2020-05-22 00:55:00-06:00,0.0,0.0,0.0
2020-05-22 01:00:00-06:00,0.0,0.0,0.0
